date,y,m,d,meas,kvfb,zone
2024-07-02,2024,7,2,3541.45,KNFB,wsu
2024-07-02,2024,7,2,14.1,KPFB,eas
2024-07-02,2024,7,2,53.38,KPFB,wsu
2024-07-02,2024,7,2,163.55,KTFB,eas
2024-07-02,2024,7,2,849.27,KTFB,wsu
2024-07-03,2024,7,3,2010.52,KNFB,eas
2024-07-03,2024,7,3,3445.59,KNFB,wsu
2024-07-03,2024,7,3,13.62,KPFB,eas
2024-07-03,2024,7,3,52.2,KPFB,wsu
2024-07-03,2024,7,3,161.1,KTFB,eas
2024-07-03,2024,7,3,864.13,KTFB,wsu
2024-07-04,2024,7,4,2019.84,KNFB,eas
2024-07-04,2024,7,4,3447.85,KNFB,wsu
2024-07-04,2024,7,4,13.79,KPFB,eas
2024-07-04,2024,7,4,52.18,KPFB,wsu
2024-07-04,2024,7,4,163.39,KTFB,eas
2024-07-04,2024,7,4,890.3,KTFB,wsu
2024-07-05,2024,7,5,2018.82,KNFB,eas
2024-07-05,2024,7,5,3410.0,KNFB,wsu
2024-07-05,2024,7,5,13.75,KPFB,eas
2024-07-05,2024,7,5,52.81,KPFB,wsu
2024-07-05,2024,7,5,167.59,KTFB,eas
2024-07-05,2024,7,5,907.75,KTFB,wsu
2024-07-06,2024,7,6,2047.45,KNFB,eas
2024-07-06,2024,7,6,3458.84,KNFB,wsu
2024-07-06,2024,7,6,13.2,KPFB,eas
2024-07-06,2024,7,6,53.31,KPFB,wsu
2024-07-06,2024,7,6,166.43,KTFB,eas
2024-07-06,2024,7,6,937.75,KTFB,wsu
2024-07-07,2024,7,7,2035.0,KNFB,eas
2024-07-07,2024,7,7,3432.01,KNFB,wsu
2024-07-07,2024,7,7,13.1,KPFB,eas
2024-07-07,2024,7,7,53.45,KPFB,wsu
2024-07-07,2024,7,7,168.3,KTFB,eas
2024-07-07,2024,7,7,925.81,KTFB,wsu
2024-07-08,2024,7,8,2033.02,KNFB,eas
2024-07-08,2024,7,8,3441.79,KNFB,wsu
2024-07-08,2024,7,8,13.18,KPFB,eas
2024-07-08,2024,7,8,52.32,KPFB,wsu
2024-07-08,2024,7,8,166.3,KTFB,eas
2024-07-08,2024,7,8,958.5,KTFB,wsu
2024-07-09,2024,7,9,1967.3,KNFB,eas
2024-07-09,2024,7,9,3508.17,KNFB,wsu
2024-07-09,2024,7,9,13.21,KPFB,eas
2024-07-09,2024,7,9,52.11,KPFB,wsu
2024-07-09,2024,7,9,169.51,KTFB,eas
2024-07-09,2024,7,9,981.26,KTFB,wsu
2024-07-10,2024,7,10,1995.03,KNFB,eas
2024-07-10,2024,7,10,3520.47,KNFB,wsu
2024-07-10,2024,7,10,13.05,KPFB,eas
2024-07-10,2024,7,10,53.93,KPFB,wsu
2024-07-10,2024,7,10,165.45,KTFB,eas
2024-07-10,2024,7,10,987.21,KTFB,wsu
2024-07-11,2024,7,11,1995.45,KNFB,eas
2024-07-11,2024,7,11,3415.07,KNFB,wsu
2024-07-11,2024,7,11,12.71,KPFB,eas
2024-07-11,2024,7,11,52.49,KPFB,wsu
2024-07-11,2024,7,11,166.83,KTFB,eas
2024-07-11,2024,7,11,990.9,KTFB,wsu
2024-07-12,2024,7,12,1953.82,KNFB,eas
2024-07-12,2024,7,12,3439.27,KNFB,wsu
2024-07-12,2024,7,12,12.73,KPFB,eas
2024-07-12,2024,7,12,53.75,KPFB,wsu
2024-07-12,2024,7,12,168.2,KTFB,eas
2024-07-12,2024,7,12,1006.93,KTFB,wsu
2024-07-13,2024,7,13,1968.23,KNFB,eas
2024-07-13,2024,7,13,3514.5,KNFB,wsu
2024-07-13,2024,7,13,12.27,KPFB,eas
2024-07-13,2024,7,13,53.77,KPFB,wsu
2024-07-13,2024,7,13,170.39,KTFB,eas
2024-07-13,2024,7,13,1013.42,KTFB,wsu
2024-07-14,2024,7,14,2003.16,KNFB,eas
2024-07-14,2024,7,14,3393.08,KNFB,wsu
2024-07-14,2024,7,14,12.56,KPFB,eas
2024-07-14,2024,7,14,53.58,KPFB,wsu
2024-07-14,2024,7,14,174.28,KTFB,eas
2024-07-14,2024,7,14,1040.16,KTFB,wsu
2024-07-15,2024,7,15,1949.0,KNFB,eas
2024-07-15,2024,7,15,3395.68,KNFB,wsu
2024-07-15,2024,7,15,12.42,KPFB,eas
2024-07-15,2024,7,15,52.3,KPFB,wsu
2024-07-15,2024,7,15,171.68,KTFB,eas
2024-07-15,2024,7,15,1074.61,KTFB,wsu
2024-07-16,2024,7,16,1975.69,KNFB,eas
2024-07-16,2024,7,16,3403.78,KNFB,wsu
2024-07-16,2024,7,16,11.9,KPFB,eas
2024-07-16,2024,7,16,53.68,KPFB,wsu
2024-07-16,2024,7,16,174.65,KTFB,eas
2024-07-16,2024,7,16,1060.52,KTFB,wsu
2024-07-17,2024,7,17,1945.68,KNFB,eas
2024-07-17,2024,7,17,3461.81,KNFB,wsu
2024-07-17,2024,7,17,11.84,KPFB,eas
2024-07-17,2024,7,17,53.57,KPFB,wsu
2024-07-17,2024,7,17,175.88,KTFB,eas
2024-07-17,2024,7,17,1083.63,KTFB,wsu
2024-07-18,2024,7,18,1924.98,KNFB,eas
2024-07-18,2024,7,18,3398.84,KNFB,wsu
2024-07-18,2024,7,18,11.62,KPFB,eas
2024-07-18,2024,7,18,53.21,KPFB,wsu
2024-07-18,2024,7,18,175.86,KTFB,eas
2024-07-18,2024,7,18,1120.98,KTFB,wsu
2024-07-19,2024,7,19,1938.21,KNFB,eas
2024-07-19,2024,7,19,3509.9,KNFB,wsu
2024-07-19,2024,7,19,11.57,KPFB,eas
2024-07-19,2024,7,19,52.65,KPFB,wsu
2024-07-19,2024,7,19,175.09,KTFB,eas
2024-07-19,2024,7,19,1140.43,KTFB,wsu
2024-07-20,2024,7,20,1990.87,KNFB,eas
2024-07-20,2024,7,20,3436.4,KNFB,wsu
2024-07-20,2024,7,20,11.69,KPFB,eas
2024-07-20,2024,7,20,52.5,KPFB,wsu
2024-07-20,2024,7,20,177.48,KTFB,eas
2024-07-20,2024,7,20,1141.5,KTFB,wsu
2024-07-21,2024,7,21,1972.38,KNFB,eas
2024-07-21,2024,7,21,3442.31,KNFB,wsu
2024-07-21,2024,7,21,11.36,KPFB,eas
2024-07-21,2024,7,21,52.2,KPFB,wsu
2024-07-21,2024,7,21,176.65,KTFB,eas
2024-07-21,2024,7,21,1168.61,KTFB,wsu
2024-07-22,2024,7,22,1979.8,KNFB,eas
2024-07-22,2024,7,22,3405.59,KNFB,wsu
2024-07-22,2024,7,22,11.1,KPFB,eas
2024-07-22,2024,7,22,53.02,KPFB,wsu
2024-07-22,2024,7,22,175.64,KTFB,eas
2024-07-22,2024,7,22,1170.02,KTFB,wsu
2024-07-23,2024,7,23,1938.32,KNFB,eas
2024-07-23,2024,7,23,3434.81,KNFB,wsu
2024-07-23,2024,7,23,11.09,KPFB,eas
2024-07-23,2024,7,23,53.18,KPFB,wsu
2024-07-23,2024,7,23,182.99,KTFB,eas
2024-07-23,2024,7,23,1174.96,KTFB,wsu
2024-07-24,2024,7,24,1904.25,KNFB,eas
2024-07-24,2024,7,24,3459.42,KNFB,wsu
2024-07-24,2024,7,24,11.24,KPFB,eas
2024-07-24,2024,7,24,52.7,KPFB,wsu
2024-07-24,2024,7,24,177.6,KTFB,eas
2024-07-24,2024,7,24,1202.11,KTFB,wsu
2024-07-25,2024,7,25,1933.35,KNFB,eas
2024-07-25,2024,7,25,3470.03,KNFB,wsu
2024-07-25,2024,7,25,10.96,KPFB,eas
2024-07-25,2024,7,25,52.95,KPFB,wsu
2024-07-25,2024,7,25,178.03,KTFB,eas
2024-07-25,2024,7,25,1226.81,KTFB,wsu
2024-07-26,2024,7,26,1921.33,KNFB,eas
2024-07-26,2024,7,26,3468.74,KNFB,wsu
2024-07-26,2024,7,26,10.74,KPFB,eas
2024-07-26,2024,7,26,52.71,KPFB,wsu
2024-07-26,2024,7,26,184.72,KTFB,eas
2024-07-26,2024,7,26,1260.98,KTFB,wsu
2024-07-27,2024,7,27,1946.48,KNFB,eas
2024-07-27,2024,7,27,3442.92,KNFB,wsu
2024-07-27,2024,7,27,10.5,KPFB,eas
2024-07-27,2024,7,27,53.3,KPFB,wsu
2024-07-27,2024,7,27,181.36,KTFB,eas
2024-07-27,2024,7,27,1233.0,KTFB,wsu
2024-07-28,2024,7,28,1884.44,KNFB,eas
2024-07-28,2024,7,28,3486.07,KNFB,wsu
2024-07-28,2024,7,28,10.72,KPFB,eas
2024-07-28,2024,7,28,53.85,KPFB,wsu
2024-07-28,2024,7,28,184.75,KTFB,eas
2024-07-28,2024,7,28,1270.89,KTFB,wsu
2024-07-29,2024,7,29,1909.52,KNFB,eas
2024-07-29,2024,7,29,3472.47,KNFB,wsu
2024-07-29,2024,7,29,10.52,KPFB,eas
2024-07-29,2024,7,29,52.29,KPFB,wsu
2024-07-29,2024,7,29,183.22,KTFB,eas
2024-07-29,2024,7,29,1277.58,KTFB,wsu
2024-07-30,2024,7,30,1878.94,KNFB,eas
2024-07-30,2024,7,30,3462.53,KNFB,wsu
2024-07-30,2024,7,30,10.17,KPFB,eas
2024-07-30,2024,7,30,52.75,KPFB,wsu
2024-07-30,2024,7,30,184.52,KTFB,eas
2024-07-30,2024,7,30,1302.69,KTFB,wsu
2024-07-31,2024,7,31,1887.48,KNFB,eas
2024-07-31,2024,7,31,3364.75,KNFB,wsu
2024-07-31,2024,7,31,9.95,KPFB,eas
2024-07-31,2024,7,31,52.24,KPFB,wsu
2024-07-31,2024,7,31,184.39,KTFB,eas
2024-07-31,2024,7,31,1293.03,KTFB,wsu
2024-08-01,2024,8,1,1914.0,KNFB,eas
2024-08-01,2024,8,1,3356.46,KNFB,wsu
2024-08-01,2024,8,1,9.82,KPFB,eas
2024-08-01,2024,8,1,53.26,KPFB,wsu
2024-08-01,2024,8,1,185.83,KTFB,eas
2024-08-01,2024,8,1,1324.02,KTFB,wsu
2024-08-02,2024,8,2,1896.21,KNFB,eas
2024-08-02,2024,8,2,3380.09,KNFB,wsu
2024-08-02,2024,8,2,9.85,KPFB,eas
2024-08-02,2024,8,2,53.49,KPFB,wsu
2024-08-02,2024,8,2,188.9,KTFB,eas
2024-08-02,2024,8,2,1358.55,KTFB,wsu
2024-08-03,2024,8,3,1890.63,KNFB,eas
2024-08-03,2024,8,3,3437.17,KNFB,wsu
2024-08-03,2024,8,3,10.03,KPFB,eas
2024-08-03,2024,8,3,53.92,KPFB,wsu
2024-08-03,2024,8,3,193.86,KTFB,eas
2024-08-03,2024,8,3,1351.68,KTFB,wsu
2024-08-04,2024,8,4,1894.07,KNFB,eas
2024-08-04,2024,8,4,3398.14,KNFB,wsu
2024-08-04,2024,8,4,10.17,KPFB,eas
2024-08-04,2024,8,4,52.53,KPFB,wsu
2024-08-04,2024,8,4,194.83,KTFB,eas
2024-08-04,2024,8,4,1353.48,KTFB,wsu
2024-08-05,2024,8,5,1901.04,KNFB,eas
2024-08-05,2024,8,5,3392.38,KNFB,wsu
2024-08-05,2024,8,5,10.0,KPFB,eas
2024-08-05,2024,8,5,53.95,KPFB,wsu
2024-08-05,2024,8,5,200.82,KTFB,eas
2024-08-05,2024,8,5,1351.85,KTFB,wsu
2024-08-06,2024,8,6,1927.89,KNFB,eas
2024-08-06,2024,8,6,3453.42,KNFB,wsu
2024-08-06,2024,8,6,10.14,KPFB,eas
2024-08-06,2024,8,6,52.07,KPFB,wsu
2024-08-06,2024,8,6,196.24,KTFB,eas
2024-08-06,2024,8,6,1359.86,KTFB,wsu
2024-08-07,2024,8,7,1938.12,KNFB,eas
2024-08-07,2024,8,7,3450.26,KNFB,wsu
2024-08-07,2024,8,7,9.98,KPFB,eas
2024-08-07,2024,8,7,53.22,KPFB,wsu
2024-08-07,2024,8,7,202.51,KTFB,eas
2024-08-07,2024,8,7,1371.88,KTFB,wsu
2024-08-08,2024,8,8,1945.02,KNFB,eas
2024-08-08,2024,8,8,3447.45,KNFB,wsu
2024-08-08,2024,8,8,10.08,KPFB,eas
2024-08-08,2024,8,8,52.06,KPFB,wsu
2024-08-08,2024,8,8,205.76,KTFB,eas
2024-08-08,2024,8,8,1404.31,KTFB,wsu
2024-08-09,2024,8,9,1934.2,KNFB,eas
2024-08-09,2024,8,9,3362.14,KNFB,wsu
2024-08-09,2024,8,9,10.09,KPFB,eas
2024-08-09,2024,8,9,53.83,KPFB,wsu
2024-08-09,2024,8,9,211.14,KTFB,eas
2024-08-09,2024,8,9,1419.13,KTFB,wsu
2024-08-10,2024,8,10,1900.16,KNFB,eas
2024-08-10,2024,8,10,3408.63,KNFB,wsu
2024-08-10,2024,8,10,9.87,KPFB,eas
2024-08-10,2024,8,10,53.06,KPFB,wsu
2024-08-10,2024,8,10,206.43,KTFB,eas
2024-08-10,2024,8,10,1397.05,KTFB,wsu
2024-08-11,2024,8,11,1930.74,KNFB,eas
2024-08-11,2024,8,11,3347.33,KNFB,wsu
2024-08-11,2024,8,11,9.94,KPFB,eas
2024-08-11,2024,8,11,53.36,KPFB,wsu
2024-08-11,2024,8,11,213.43,KTFB,eas
2024-08-11,2024,8,11,1401.87,KTFB,wsu
2024-08-12,2024,8,12,1913.57,KNFB,eas
2024-08-12,2024,8,12,3331.86,KNFB,wsu
2024-08-12,2024,8,12,10.05,KPFB,eas
2024-08-12,2024,8,12,53.7,KPFB,wsu
2024-08-12,2024,8,12,218.43,KTFB,eas
2024-08-12,2024,8,12,1434.88,KTFB,wsu
2024-08-13,2024,8,13,1901.54,KNFB,eas
2024-08-13,2024,8,13,3326.53,KNFB,wsu
2024-08-13,2024,8,13,9.83,KPFB,eas
2024-08-13,2024,8,13,52.26,KPFB,wsu
2024-08-13,2024,8,13,215.72,KTFB,eas
2024-08-13,2024,8,13,1418.49,KTFB,wsu
2024-08-14,2024,8,14,1948.63,KNFB,eas
2024-08-14,2024,8,14,3343.2,KNFB,wsu
2024-08-14,2024,8,14,9.94,KPFB,eas
2024-08-14,2024,8,14,52.02,KPFB,wsu
2024-08-14,2024,8,14,223.87,KTFB,eas
2024-08-14,2024,8,14,1433.01,KTFB,wsu
2024-08-15,2024,8,15,1888.92,KNFB,eas
2024-08-15,2024,8,15,3350.46,KNFB,wsu
2024-08-15,2024,8,15,10.01,KPFB,eas
2024-08-15,2024,8,15,53.8,KPFB,wsu
2024-08-15,2024,8,15,218.84,KTFB,eas
2024-08-15,2024,8,15,1421.95,KTFB,wsu
2024-08-16,2024,8,16,1957.44,KNFB,eas
2024-08-16,2024,8,16,3399.71,KNFB,wsu
2024-08-16,2024,8,16,10.2,KPFB,eas
2024-08-16,2024,8,16,52.61,KPFB,wsu
2024-08-16,2024,8,16,227.81,KTFB,eas
2024-08-16,2024,8,16,1458.88,KTFB,wsu
2024-08-17,2024,8,17,1925.54,KNFB,eas
2024-08-17,2024,8,17,3299.76,KNFB,wsu
2024-08-17,2024,8,17,9.99,KPFB,eas
2024-08-17,2024,8,17,52.21,KPFB,wsu
2024-08-17,2024,8,17,232.25,KTFB,eas
2024-08-17,2024,8,17,1454.05,KTFB,wsu
2024-08-18,2024,8,18,1941.14,KNFB,eas
2024-08-18,2024,8,18,3377.57,KNFB,wsu
2024-08-18,2024,8,18,10.13,KPFB,eas
2024-08-18,2024,8,18,52.93,KPFB,wsu
2024-08-18,2024,8,18,232.32,KTFB,eas
2024-08-18,2024,8,18,1477.62,KTFB,wsu
2024-08-19,2024,8,19,1944.9,KNFB,eas
2024-08-19,2024,8,19,3345.75,KNFB,wsu
2024-08-19,2024,8,19,9.97,KPFB,eas
2024-08-19,2024,8,19,53.21,KPFB,wsu
2024-08-19,2024,8,19,232.88,KTFB,eas
2024-08-19,2024,8,19,1483.44,KTFB,wsu
2024-08-20,2024,8,20,1965.19,KNFB,eas
2024-08-20,2024,8,20,3308.66,KNFB,wsu
2024-08-20,2024,8,20,10.12,KPFB,eas
2024-08-20,2024,8,20,52.01,KPFB,wsu
2024-08-20,2024,8,20,231.74,KTFB,eas
2024-08-20,2024,8,20,1457.55,KTFB,wsu
2024-08-21,2024,8,21,1947.23,KNFB,eas
2024-08-21,2024,8,21,3331.43,KNFB,wsu
2024-08-21,2024,8,21,10.04,KPFB,eas
2024-08-21,2024,8,21,52.52,KPFB,wsu
2024-08-21,2024,8,21,242.62,KTFB,eas
2024-08-21,2024,8,21,1494.52,KTFB,wsu
2024-08-22,2024,8,22,1947.51,KNFB,eas
2024-08-22,2024,8,22,3301.18,KNFB,wsu
2024-08-22,2024,8,22,10.15,KPFB,eas
2024-08-22,2024,8,22,52.01,KPFB,wsu
2024-08-22,2024,8,22,240.91,KTFB,eas
2024-08-22,2024,8,22,1507.0,KTFB,wsu
2024-08-23,2024,8,23,1907.07,KNFB,eas
2024-08-23,2024,8,23,3336.0,KNFB,wsu
2024-08-23,2024,8,23,9.96,KPFB,eas
2024-08-23,2024,8,23,52.83,KPFB,wsu
2024-08-23,2024,8,23,239.18,KTFB,eas
2024-08-23,2024,8,23,1487.3,KTFB,wsu
2024-08-24,2024,8,24,1944.17,KNFB,eas
2024-08-24,2024,8,24,3309.86,KNFB,wsu
2024-08-24,2024,8,24,10.04,KPFB,eas
2024-08-24,2024,8,24,53.84,KPFB,wsu
2024-08-24,2024,8,24,248.23,KTFB,eas
2024-08-24,2024,8,24,1484.21,KTFB,wsu
2024-08-25,2024,8,25,1917.56,KNFB,eas
2024-08-25,2024,8,25,3269.58,KNFB,wsu
2024-08-25,2024,8,25,10.05,KPFB,eas
2024-08-25,2024,8,25,54.02,KPFB,wsu
2024-08-25,2024,8,25,248.75,KTFB,eas
2024-08-25,2024,8,25,1481.22,KTFB,wsu
2024-08-26,2024,8,26,1965.3,KNFB,eas
2024-08-26,2024,8,26,3258.73,KNFB,wsu
2024-08-26,2024,8,26,9.97,KPFB,eas
2024-08-26,2024,8,26,53.29,KPFB,wsu
2024-08-26,2024,8,26,247.74,KTFB,eas
2024-08-26,2024,8,26,1515.69,KTFB,wsu
2024-08-27,2024,8,27,1949.79,KNFB,eas
2024-08-27,2024,8,27,3311.08,KNFB,wsu
2024-08-27,2024,8,27,9.86,KPFB,eas
2024-08-27,2024,8,27,52.28,KPFB,wsu
2024-08-27,2024,8,27,251.19,KTFB,eas
2024-08-27,2024,8,27,1517.06,KTFB,wsu
2024-08-28,2024,8,28,1964.94,KNFB,eas
2024-08-28,2024,8,28,3353.45,KNFB,wsu
2024-08-28,2024,8,28,9.84,KPFB,eas
2024-08-28,2024,8,28,53.86,KPFB,wsu
2024-08-28,2024,8,28,252.21,KTFB,eas
2024-08-28,2024,8,28,1536.82,KTFB,wsu
2024-08-29,2024,8,29,1917.1,KNFB,eas
2024-08-29,2024,8,29,3275.17,KNFB,wsu
2024-08-29,2024,8,29,9.81,KPFB,eas
2024-08-29,2024,8,29,53.03,KPFB,wsu
2024-08-29,2024,8,29,260.03,KTFB,eas
2024-08-29,2024,8,29,1521.61,KTFB,wsu
2024-08-30,2024,8,30,1922.47,KNFB,eas
2024-08-30,2024,8,30,3321.83,KNFB,wsu
2024-08-30,2024,8,30,10.15,KPFB,eas
2024-08-30,2024,8,30,52.27,KPFB,wsu
2024-08-30,2024,8,30,263.12,KTFB,eas
2024-08-30,2024,8,30,1570.5,KTFB,wsu
2024-08-31,2024,8,31,1973.9,KNFB,eas
2024-08-31,2024,8,31,3307.44,KNFB,wsu
2024-08-31,2024,8,31,9.89,KPFB,eas
2024-08-31,2024,8,31,53.89,KPFB,wsu
2024-08-31,2024,8,31,264.48,KTFB,eas
2024-08-31,2024,8,31,1540.54,KTFB,wsu
2024-09-01,2024,9,1,1925.47,KNFB,eas
2024-09-01,2024,9,1,3338.65,KNFB,wsu
2024-09-01,2024,9,1,9.88,KPFB,eas
2024-09-01,2024,9,1,53.55,KPFB,wsu
2024-09-01,2024,9,1,270.39,KTFB,eas
2024-09-01,2024,9,1,1545.9,KTFB,wsu
2024-09-02,2024,9,2,1919.54,KNFB,eas
2024-09-02,2024,9,2,3318.3,KNFB,wsu
2024-09-02,2024,9,2,10.09,KPFB,eas
2024-09-02,2024,9,2,53.49,KPFB,wsu
2024-09-02,2024,9,2,274.2,KTFB,eas
2024-09-02,2024,9,2,1577.12,KTFB,wsu
2024-09-03,2024,9,3,1909.07,KNFB,eas
2024-09-03,2024,9,3,3279.18,KNFB,wsu
2024-09-03,2024,9,3,9.93,KPFB,eas
2024-09-03,2024,9,3,53.44,KPFB,wsu
2024-09-03,2024,9,3,274.87,KTFB,eas
2024-09-03,2024,9,3,1593.59,KTFB,wsu
2024-09-04,2024,9,4,1976.54,KNFB,eas
2024-09-04,2024,9,4,3285.21,KNFB,wsu
2024-09-04,2024,9,4,10.0,KPFB,eas
2024-09-04,2024,9,4,52.36,KPFB,wsu
2024-09-04,2024,9,4,271.5,KTFB,eas
2024-09-04,2024,9,4,1590.66,KTFB,wsu
2024-09-05,2024,9,5,1953.52,KNFB,eas
2024-09-05,2024,9,5,3310.87,KNFB,wsu
2024-09-05,2024,9,5,9.87,KPFB,eas
2024-09-05,2024,9,5,52.39,KPFB,wsu
2024-09-05,2024,9,5,282.39,KTFB,eas
2024-09-05,2024,9,5,1609.51,KTFB,wsu
2024-09-06,2024,9,6,1917.84,KNFB,eas
2024-09-06,2024,9,6,3240.09,KNFB,wsu
2024-09-06,2024,9,6,10.18,KPFB,eas
2024-09-06,2024,9,6,53.4,KPFB,wsu
2024-09-06,2024,9,6,282.57,KTFB,eas
2024-09-06,2024,9,6,1618.0,KTFB,wsu
2024-09-07,2024,9,7,1907.55,KNFB,eas
2024-09-07,2024,9,7,3224.9,KNFB,wsu
2024-09-07,2024,9,7,10.14,KPFB,eas
2024-09-07,2024,9,7,52.41,KPFB,wsu
2024-09-07,2024,9,7,287.55,KTFB,eas
2024-09-07,2024,9,7,1669.46,KTFB,wsu
2024-09-08,2024,9,8,1905.71,KNFB,eas
2024-09-08,2024,9,8,3178.2,KNFB,wsu
2024-09-08,2024,9,8,10.15,KPFB,eas
2024-09-08,2024,9,8,52.87,KPFB,wsu
2024-09-08,2024,9,8,291.83,KTFB,eas
2024-09-08,2024,9,8,1688.38,KTFB,wsu
2024-09-09,2024,9,9,1932.26,KNFB,eas
2024-09-09,2024,9,9,3278.13,KNFB,wsu
2024-09-09,2024,9,9,9.96,KPFB,eas
2024-09-09,2024,9,9,53.6,KPFB,wsu
2024-09-09,2024,9,9,291.64,KTFB,eas
2024-09-09,2024,9,9,1683.13,KTFB,wsu
2024-09-10,2024,9,10,1917.6,KNFB,eas
2024-09-10,2024,9,10,3268.99,KNFB,wsu
2024-09-10,2024,9,10,10.1,KPFB,eas
2024-09-10,2024,9,10,53.6,KPFB,wsu
2024-09-10,2024,9,10,301.65,KTFB,eas
2024-09-10,2024,9,10,1715.57,KTFB,wsu
2024-09-11,2024,9,11,1875.42,KNFB,eas
2024-09-11,2024,9,11,3173.32,KNFB,wsu
2024-09-11,2024,9,11,9.86,KPFB,eas
2024-09-11,2024,9,11,52.9,KPFB,wsu
2024-09-11,2024,9,11,295.61,KTFB,eas
2024-09-11,2024,9,11,1732.53,KTFB,wsu
2024-09-12,2024,9,12,1868.69,KNFB,eas
2024-09-12,2024,9,12,3228.46,KNFB,wsu
2024-09-12,2024,9,12,9.8,KPFB,eas
2024-09-12,2024,9,12,53.62,KPFB,wsu
2024-09-12,2024,9,12,305.38,KTFB,eas
2024-09-12,2024,9,12,1706.61,KTFB,wsu
2024-09-13,2024,9,13,1857.08,KNFB,eas
2024-09-13,2024,9,13,3208.17,KNFB,wsu
2024-09-13,2024,9,13,9.81,KPFB,eas
2024-09-13,2024,9,13,53.72,KPFB,wsu
2024-09-13,2024,9,13,300.52,KTFB,eas
2024-09-13,2024,9,13,1779.58,KTFB,wsu
2024-09-14,2024,9,14,1893.5,KNFB,eas
2024-09-14,2024,9,14,3158.12,KNFB,wsu
2024-09-14,2024,9,14,10.03,KPFB,eas
2024-09-14,2024,9,14,53.33,KPFB,wsu
2024-09-14,2024,9,14,315.16,KTFB,eas
2024-09-14,2024,9,14,1784.96,KTFB,wsu
2024-09-15,2024,9,15,1895.3,KNFB,eas
2024-09-15,2024,9,15,3262.8,KNFB,wsu
2024-09-15,2024,9,15,9.98,KPFB,eas
2024-09-15,2024,9,15,52.42,KPFB,wsu
2024-09-15,2024,9,15,308.35,KTFB,eas
2024-09-15,2024,9,15,1756.65,KTFB,wsu
2024-09-16,2024,9,16,1851.93,KNFB,eas
2024-09-16,2024,9,16,3159.03,KNFB,wsu
2024-09-16,2024,9,16,10.01,KPFB,eas
2024-09-16,2024,9,16,52.52,KPFB,wsu
2024-09-16,2024,9,16,311.37,KTFB,eas
2024-09-16,2024,9,16,1770.49,KTFB,wsu
2024-09-17,2024,9,17,1827.82,KNFB,eas
2024-09-17,2024,9,17,3134.52,KNFB,wsu
2024-09-17,2024,9,17,9.8,KPFB,eas
2024-09-17,2024,9,17,52.61,KPFB,wsu
2024-09-17,2024,9,17,317.66,KTFB,eas
2024-09-17,2024,9,17,1781.26,KTFB,wsu
2024-09-18,2024,9,18,1826.52,KNFB,eas
2024-09-18,2024,9,18,3196.05,KNFB,wsu
2024-09-18,2024,9,18,9.97,KPFB,eas
2024-09-18,2024,9,18,52.19,KPFB,wsu
2024-09-18,2024,9,18,321.47,KTFB,eas
2024-09-18,2024,9,18,1797.29,KTFB,wsu
2024-09-19,2024,9,19,1886.25,KNFB,eas
2024-09-19,2024,9,19,3208.57,KNFB,wsu
2024-09-19,2024,9,19,10.09,KPFB,eas
2024-09-19,2024,9,19,52.52,KPFB,wsu
2024-09-19,2024,9,19,322.67,KTFB,eas
2024-09-19,2024,9,19,1857.25,KTFB,wsu
2024-09-20,2024,9,20,1830.53,KNFB,eas
2024-09-20,2024,9,20,3113.1,KNFB,wsu
2024-09-20,2024,9,20,9.98,KPFB,eas
2024-09-20,2024,9,20,52.38,KPFB,wsu
2024-09-20,2024,9,20,330.82,KTFB,eas
2024-09-20,2024,9,20,1852.08,KTFB,wsu
2024-09-21,2024,9,21,1859.48,KNFB,eas
2024-09-21,2024,9,21,3186.77,KNFB,wsu
2024-09-21,2024,9,21,10.09,KPFB,eas
2024-09-21,2024,9,21,52.91,KPFB,wsu
2024-09-21,2024,9,21,332.24,KTFB,eas
2024-09-21,2024,9,21,1890.83,KTFB,wsu
2024-09-22,2024,9,22,1842.84,KNFB,eas
2024-09-22,2024,9,22,3164.98,KNFB,wsu
2024-09-22,2024,9,22,9.89,KPFB,eas
2024-09-22,2024,9,22,53.87,KPFB,wsu
2024-09-22,2024,9,22,330.03,KTFB,eas
2024-09-22,2024,9,22,1903.57,KTFB,wsu
2024-09-23,2024,9,23,1819.1,KNFB,eas
2024-09-23,2024,9,23,3105.06,KNFB,wsu
2024-09-23,2024,9,23,10.13,KPFB,eas
2024-09-23,2024,9,23,52.16,KPFB,wsu
2024-09-23,2024,9,23,337.15,KTFB,eas
2024-09-23,2024,9,23,1908.29,KTFB,wsu
2024-09-24,2024,9,24,1800.32,KNFB,eas
2024-09-24,2024,9,24,3108.11,KNFB,wsu
2024-09-24,2024,9,24,10.04,KPFB,eas
2024-09-24,2024,9,24,53.47,KPFB,wsu
2024-09-24,2024,9,24,347.16,KTFB,eas
2024-09-24,2024,9,24,1929.95,KTFB,wsu
2024-09-25,2024,9,25,1788.3,KNFB,eas
2024-09-25,2024,9,25,3152.15,KNFB,wsu
2024-09-25,2024,9,25,9.88,KPFB,eas
2024-09-25,2024,9,25,53.4,KPFB,wsu
2024-09-25,2024,9,25,348.83,KTFB,eas
2024-09-25,2024,9,25,1893.8,KTFB,wsu
2024-09-26,2024,9,26,1818.16,KNFB,eas
2024-09-26,2024,9,26,3112.27,KNFB,wsu
2024-09-26,2024,9,26,9.89,KPFB,eas
