date,series_id,meas
2021-02-05,KPFB,3693.03
2021-02-06,KPFB,3689.04
2021-02-07,KPFB,3686.21
2021-02-08,KPFB,3683.12
2021-02-09,KPFB,3680.07
2021-02-10,KPFB,3675.16
2021-02-11,KPFB,3675.12
2021-02-12,KPFB,3667.61
2021-02-13,KPFB,3668.21
2021-02-14,KPFB,3660.52
2021-02-15,KPFB,3658.26
2021-02-16,KPFB,3655.04
2021-02-17,KPFB,3652.08
2021-02-18,KPFB,3649.01
2021-02-19,KPFB,3643.88
2021-02-20,KPFB,3638.86
2021-02-21,KPFB,3637.97
2021-02-22,KPFB,3635.82
2021-02-23,KPFB,3631.39
2021-02-24,KPFB,3626.36
2021-02-25,KPFB,3625.51
2021-02-26,KPFB,3622.01
2021-02-27,KPFB,3618.49
2021-02-28,KPFB,3614.27
2021-03-01,KPFB,3612.76
2021-03-02,KPFB,3603.96
2021-03-03,KPFB,3599.68
2021-03-04,KPFB,3595.21
2021-03-05,KPFB,3591.88
2021-03-06,KPFB,3587.01
2021-03-07,KPFB,3581.95
2021-03-08,KPFB,3575.54
2021-03-09,KPFB,3574.74
2021-03-10,KPFB,3569.6
2021-03-11,KPFB,3563.22
2021-03-12,KPFB,3557.25
2021-03-13,KPFB,3554.99
2021-03-14,KPFB,3548.66
2021-03-15,KPFB,3542.18
2021-03-16,KPFB,3538.74
2021-03-17,KPFB,3533.35
2021-03-18,KPFB,3528.67
2021-03-19,KPFB,3521.86
2021-03-20,KPFB,3518.59
2021-03-21,KPFB,3515.38
2021-03-22,KPFB,3511.49
2021-03-23,KPFB,3503.04
2021-03-24,KPFB,3502.71
2021-03-25,KPFB,3495.83
2021-03-26,KPFB,3492.37
2021-03-27,KPFB,3485.94
2021-03-28,KPFB,3482.09
2021-03-29,KPFB,3478.78
2021-03-30,KPFB,3472.8
2021-03-31,KPFB,3465.73
2021-04-01,KPFB,3463.11
2021-04-02,KPFB,3455.62
2021-04-03,KPFB,3450.02
2021-04-04,KPFB,3443.2
2021-04-05,KPFB,3436.41
2021-04-06,KPFB,3431.64
2021-04-07,KPFB,3426.26
2021-04-08,KPFB,3418.98
2021-04-09,KPFB,3415.94
2021-04-10,KPFB,3406.39
2021-04-11,KPFB,3401.76
2021-04-12,KPFB,3396.76
2021-04-13,KPFB,3388.05
2021-04-14,KPFB,3382.82
2021-04-15,KPFB,3376.23
2021-04-16,KPFB,3372.3
2021-04-17,KPFB,3363.86
2021-04-18,KPFB,3358.13
2021-04-19,KPFB,3351.01
2021-04-20,KPFB,3345.84
2021-04-21,KPFB,3337.61
2021-04-22,KPFB,3333.73
2021-04-23,KPFB,3326.88
2021-04-24,KPFB,3318.04
2021-04-25,KPFB,3316.61
2021-04-26,KPFB,3308.34
2021-04-27,KPFB,3304.0
2021-04-28,KPFB,3294.66
2021-04-29,KPFB,3288.64
2021-04-30,KPFB,3283.91
2021-05-01,KPFB,3279.66
2021-05-02,KPFB,3271.42
2021-05-03,KPFB,3265.5
2021-05-04,KPFB,3257.5
2021-05-05,KPFB,3253.55
2021-05-06,KPFB,3244.63
2021-05-07,KPFB,3238.69
2021-05-08,KPFB,3233.43
2021-05-09,KPFB,3227.71
2021-05-10,KPFB,3216.2
2021-05-11,KPFB,3212.78
2021-05-12,KPFB,3207.91
2021-05-13,KPFB,3199.02
2021-05-14,KPFB,3191.21
2021-05-15,KPFB,3187.77
2021-05-16,KPFB,3181.63
2021-05-17,KPFB,3171.91
2021-05-18,KPFB,3167.93
2021-05-19,KPFB,3161.93
2021-05-20,KPFB,3150.81
2021-05-21,KPFB,3150.03
2021-05-22,KPFB,3140.77
2021-05-23,KPFB,3133.7
2021-05-24,KPFB,3126.83
2021-05-25,KPFB,3119.44
2021-05-26,KPFB,3114.43
2021-05-27,KPFB,3105.59
2021-05-28,KPFB,3101.91
2021-05-29,KPFB,3095.33
2021-05-30,KPFB,3087.17
2021-05-31,KPFB,3081.51
2021-06-01,KPFB,3074.5
2021-06-02,KPFB,3065.44
2021-06-03,KPFB,3052.78
2021-06-04,KPFB,3042.36
2021-06-05,KPFB,3032.28
2021-06-06,KPFB,3023.92
2021-06-07,KPFB,3013.6
2021-06-08,KPFB,3004.75
2021-06-09,KPFB,2991.04
2021-06-10,KPFB,2982.51
2021-06-11,KPFB,2969.39
2021-06-12,KPFB,2961.0
2021-06-13,KPFB,2950.47
2021-06-14,KPFB,2938.87
2021-06-15,KPFB,2928.97
2021-06-16,KPFB,2919.1
2021-06-17,KPFB,2907.75
2021-06-18,KPFB,2898.61
2021-06-19,KPFB,2888.54
2021-06-20,KPFB,2877.8
2021-06-21,KPFB,2866.78
2021-06-22,KPFB,2856.66
2021-06-23,KPFB,2845.91
2021-06-24,KPFB,2835.68
2021-06-25,KPFB,2824.18
2021-06-26,KPFB,2816.36
2021-06-27,KPFB,2805.62
2021-06-28,KPFB,2794.79
2021-06-29,KPFB,2784.87
2021-06-30,KPFB,2775.78
2021-07-01,KPFB,2762.94
2021-07-02,KPFB,2753.62
2021-07-03,KPFB,2739.15
2021-07-04,KPFB,2727.07
2021-07-05,KPFB,2715.87
2021-07-06,KPFB,2705.42
2021-07-07,KPFB,2692.94
2021-07-08,KPFB,2682.49
2021-07-09,KPFB,2672.15
2021-07-10,KPFB,2659.97
2021-07-11,KPFB,2649.25
2021-07-12,KPFB,2635.02
2021-07-13,KPFB,2623.57
2021-07-14,KPFB,2612.23
2021-07-15,KPFB,2603.24
2021-07-16,KPFB,2592.29
2021-07-17,KPFB,2580.27
2021-07-18,KPFB,2567.79
2021-07-19,KPFB,2556.74
2021-07-20,KPFB,2544.61
2021-07-21,KPFB,2533.21
2021-07-22,KPFB,2523.47
2021-07-23,KPFB,2510.68
2021-07-24,KPFB,2497.45
2021-07-25,KPFB,2487.52
2021-07-26,KPFB,2478.03
2021-07-27,KPFB,2463.72
2021-07-28,KPFB,2452.01
2021-07-29,KPFB,2442.43
2021-07-30,KPFB,2430.41
2021-07-31,KPFB,2419.6
2021-08-01,KPFB,2408.78
2021-08-02,KPFB,2402.35
2021-08-03,KPFB,2398.32
2021-08-04,KPFB,2393.67
2021-08-05,KPFB,2386.39
2021-08-06,KPFB,2383.33
2021-08-07,KPFB,2376.8
2021-08-08,KPFB,2369.29
2021-08-09,KPFB,2367.04
2021-08-10,KPFB,2360.38
2021-08-11,KPFB,2357.61
2021-08-12,KPFB,2349.26
2021-08-13,KPFB,2346.21
2021-08-14,KPFB,2341.17
2021-08-15,KPFB,2334.56
2021-08-16,KPFB,2328.53
2021-08-17,KPFB,2324.88
2021-08-18,KPFB,2319.78
2021-08-19,KPFB,2311.62
2021-08-20,KPFB,2309.58
2021-08-21,KPFB,2303.28
2021-08-22,KPFB,2295.64
2021-08-23,KPFB,2291.31
2021-08-24,KPFB,2285.54
2021-08-25,KPFB,2283.44
2021-08-26,KPFB,2275.51
2021-08-27,KPFB,2271.94
2021-08-28,KPFB,2264.67
2021-08-29,KPFB,2260.49
2021-08-30,KPFB,2254.01
2021-08-31,KPFB,2249.04
2021-09-01,KPFB,2244.79
2021-09-02,KPFB,2239.97
2021-09-03,KPFB,2235.56
2021-09-04,KPFB,2228.32
2021-09-05,KPFB,2224.18
2021-09-06,KPFB,2219.62
2021-09-07,KPFB,2215.08
2021-09-08,KPFB,2211.33
2021-09-09,KPFB,2204.72
2021-09-10,KPFB,2198.15
2021-09-11,KPFB,2194.18
2021-09-12,KPFB,2191.27
2021-09-13,KPFB,2182.31
2021-09-14,KPFB,2178.71
2021-09-15,KPFB,2173.2
2021-09-16,KPFB,2168.36
2021-09-17,KPFB,2162.51
2021-09-18,KPFB,2159.69
2021-09-19,KPFB,2153.78
2021-09-20,KPFB,2149.06
2021-09-21,KPFB,2141.98
2021-09-22,KPFB,2137.81
2021-09-23,KPFB,2134.2
2021-09-24,KPFB,2128.41
2021-09-25,KPFB,2124.04
2021-09-26,KPFB,2117.86
2021-09-27,KPFB,2111.69
2021-09-28,KPFB,2109.77
2021-09-29,KPFB,2102.1
2021-09-30,KPFB,2099.4
2021-10-01,KPFB,2091.68
2021-10-02,KPFB,2088.14
2021-10-03,KPFB,2081.1
2021-10-04,KPFB,2077.78
2021-10-05,KPFB,2072.99
2021-10-06,KPFB,2066.69
2021-10-07,KPFB,2061.55
2021-10-08,KPFB,2055.61
2021-10-09,KPFB,2051.07
2021-10-10,KPFB,2044.05
2021-10-11,KPFB,2039.68
2021-10-12,KPFB,2034.39
2021-10-13,KPFB,2028.26
2021-10-14,KPFB,2023.13
2021-10-15,KPFB,2018.84
2021-10-16,KPFB,2012.45
2021-10-17,KPFB,2006.87
2021-10-18,KPFB,2000.91
2021-10-19,KPFB,1996.05
2021-10-20,KPFB,1990.79
2021-10-21,KPFB,1986.04
2021-10-22,KPFB,1980.27
2021-10-23,KPFB,1975.77
2021-10-24,KPFB,1968.66
2021-10-25,KPFB,1963.81
2021-10-26,KPFB,1957.76
2021-10-27,KPFB,1954.03
2021-10-28,KPFB,1948.83
2021-10-29,KPFB,1942.03
2021-10-30,KPFB,1937.07
2021-10-31,KPFB,1934.15
2021-11-01,KPFB,1927.48
2021-11-02,KPFB,1922.17
2021-11-03,KPFB,1917.59
2021-11-04,KPFB,1913.66
2021-11-05,KPFB,1910.43
2021-11-06,KPFB,1908.48
2021-11-07,KPFB,1902.22
2021-11-08,KPFB,1899.18
2021-11-09,KPFB,1894.63
2021-11-10,KPFB,1890.97
2021-11-11,KPFB,1885.94
2021-11-12,KPFB,1883.32
2021-11-13,KPFB,1878.46
2021-11-14,KPFB,1874.08
2021-11-15,KPFB,1869.72
2021-11-16,KPFB,1866.01
2021-11-17,KPFB,1863.7
2021-11-18,KPFB,1859.53
2021-11-19,KPFB,1854.91
2021-11-20,KPFB,1849.96
2021-11-21,KPFB,1846.85
2021-11-22,KPFB,1840.81
2021-11-23,KPFB,1838.65
2021-11-24,KPFB,1833.81
2021-11-25,KPFB,1830.18
2021-11-26,KPFB,1826.31
2021-11-27,KPFB,1821.42
2021-11-28,KPFB,1817.99
2021-11-29,KPFB,1815.21
2021-11-30,KPFB,1810.38
2021-12-01,KPFB,1805.54
2021-12-02,KPFB,1797.19
2021-12-03,KPFB,1790.61
2021-12-04,KPFB,1783.57
2021-12-05,KPFB,1775.77
2021-12-06,KPFB,1768.35
2021-12-07,KPFB,1762.08
2021-12-08,KPFB,1752.6
2021-12-09,KPFB,1747.15
2021-12-10,KPFB,1738.03
2021-12-11,KPFB,1731.02
2021-12-12,KPFB,1723.49
2021-12-13,KPFB,1716.07
2021-12-14,KPFB,1707.76
2021-12-15,KPFB,1702.01
2021-12-16,KPFB,1693.71
2021-12-17,KPFB,1686.9
2021-12-18,KPFB,1678.58
2021-12-19,KPFB,1671.69
2021-12-20,KPFB,1663.32
2021-12-21,KPFB,1656.19
2021-12-22,KPFB,1649.25
2021-12-23,KPFB,1640.59
2021-12-24,KPFB,1633.12
2021-12-25,KPFB,1626.14
2021-12-26,KPFB,1618.08
2021-12-27,KPFB,1611.3
2021-12-28,KPFB,1603.17
2021-12-29,KPFB,1596.73
2021-12-30,KPFB,1588.26
2021-12-31,KPFB,1580.83
2022-01-01,KPFB,1573.23
2022-01-02,KPFB,1571.99
2022-01-03,KPFB,1571.15
2022-01-04,KPFB,1568.55
2022-01-05,KPFB,1568.3
2022-01-06,KPFB,1565.17
2022-01-07,KPFB,1563.31
2022-01-08,KPFB,1561.45
2022-01-09,KPFB,1560.77
2022-01-10,KPFB,1559.03
2022-01-11,KPFB,1557.11
2022-01-12,KPFB,1554.8
2022-01-13,KPFB,1552.25
2022-01-14,KPFB,1551.96
2022-01-15,KPFB,1549.28
2022-01-16,KPFB,1547.18
2022-01-17,KPFB,1545.91
2022-01-18,KPFB,1544.74
2022-01-19,KPFB,1543.04
2022-01-20,KPFB,1540.93
2022-01-21,KPFB,1538.74
2022-01-22,KPFB,1538.65
2022-01-23,KPFB,1535.04
2022-01-24,KPFB,1533.76
2022-01-25,KPFB,1532.71
2022-01-26,KPFB,1529.78
2022-01-27,KPFB,1529.29
2022-01-28,KPFB,1527.03
2022-01-29,KPFB,1524.67
2022-01-30,KPFB,1523.68
2022-01-31,KPFB,1522.88
2022-02-01,KPFB,1519.7
2022-02-02,KPFB,1511.74
2022-02-03,KPFB,1503.66
2022-02-04,KPFB,1495.77
2022-02-05,KPFB,1487.47
2022-02-06,KPFB,1479.67
2022-02-07,KPFB,1471.73
2022-02-08,KPFB,1463.66
2022-02-09,KPFB,1455.03
2022-02-10,KPFB,1447.49
2022-02-11,KPFB,1439.08
2022-02-12,KPFB,1432.15
2022-02-13,KPFB,1423.47
2022-02-14,KPFB,1414.7
2022-02-15,KPFB,1407.17
2022-02-16,KPFB,1399.71
2022-02-17,KPFB,1391.43
2022-02-18,KPFB,1383.04
2022-02-19,KPFB,1374.65
2022-02-20,KPFB,1366.88
2022-02-21,KPFB,1358.95
2022-02-22,KPFB,1350.42
2022-02-23,KPFB,1342.2
2022-02-24,KPFB,1334.77
2022-02-25,KPFB,1326.33
2022-02-26,KPFB,1317.34
2022-02-27,KPFB,1310.69
2022-02-28,KPFB,1301.87
2022-03-01,KPFB,1293.71
2022-03-02,KPFB,1289.86
2022-03-03,KPFB,1286.33
2022-03-04,KPFB,1282.48
2022-03-05,KPFB,1277.47
2022-03-06,KPFB,1274.72
2022-03-07,KPFB,1270.52
2022-03-08,KPFB,1267.02
2022-03-09,KPFB,1262.5
2022-03-10,KPFB,1258.13
2022-03-11,KPFB,1255.02
2022-03-12,KPFB,1249.97
2022-03-13,KPFB,1247.17
2022-03-14,KPFB,1241.96
2022-03-15,KPFB,1238.65
2022-03-16,KPFB,1233.43
2022-03-17,KPFB,1229.79
2022-03-18,KPFB,1225.89
2022-03-19,KPFB,1222.43
2022-03-20,KPFB,1219.25
2022-03-21,KPFB,1214.82
2022-03-22,KPFB,1210.87
2022-03-23,KPFB,1207.13
2022-03-24,KPFB,1202.37
2022-03-25,KPFB,1198.68
2022-03-26,KPFB,1194.8
2022-03-27,KPFB,1191.42
2022-03-28,KPFB,1187.63
2022-03-29,KPFB,1183.74
2022-03-30,KPFB,1179.55
2022-03-31,KPFB,1175.26
2022-04-01,KPFB,1171.11
2022-04-02,KPFB,1168.64
2022-04-03,KPFB,1166.31
2022-04-04,KPFB,1164.58
2022-04-05,KPFB,1162.0
2022-04-06,KPFB,1159.74
2022-04-07,KPFB,1158.24
2022-04-08,KPFB,1156.04
2022-04-09,KPFB,1153.73
2022-04-10,KPFB,1151.9
2022-04-11,KPFB,1149.64
2022-04-12,KPFB,1147.34
2022-04-13,KPFB,1145.51
2022-04-14,KPFB,1142.85
2022-04-15,KPFB,1141.62
2022-04-16,KPFB,1139.48
2022-04-17,KPFB,1136.75
2022-04-18,KPFB,1134.47
2022-04-19,KPFB,1132.48
2022-04-20,KPFB,1130.64
2022-04-21,KPFB,1128.36
2022-04-22,KPFB,1126.52
2022-04-23,KPFB,1123.2
2022-04-24,KPFB,1121.75
2022-04-25,KPFB,1119.39
2022-04-26,KPFB,1117.26
2022-04-27,KPFB,1115.16
2022-04-28,KPFB,1113.39
2022-04-29,KPFB,1111.91
2022-04-30,KPFB,1109.26
2022-05-01,KPFB,1107.14
2022-05-02,KPFB,1103.69
2022-05-03,KPFB,1100.75
2022-05-04,KPFB,1097.12
2022-05-05,KPFB,1092.57
2022-05-06,KPFB,1089.12
2022-05-07,KPFB,1087.14
2022-05-08,KPFB,1082.13
2022-05-09,KPFB,1079.12
2022-05-10,KPFB,1076.73
2022-05-11,KPFB,1073.0
2022-05-12,KPFB,1069.26
2022-05-13,KPFB,1065.16
2022-05-14,KPFB,1061.95
2022-05-15,KPFB,1059.01
2022-05-16,KPFB,1056.62
2022-05-17,KPFB,1052.47
2022-05-18,KPFB,1049.56
2022-05-19,KPFB,1046.15
2022-05-20,KPFB,1042.04
2022-05-21,KPFB,1037.97
2022-05-22,KPFB,1035.39
2022-05-23,KPFB,1032.3
2022-05-24,KPFB,1028.76
2022-05-25,KPFB,1024.52
2022-05-26,KPFB,1021.73
2022-05-27,KPFB,1017.98
2022-05-28,KPFB,1015.08
2022-05-29,KPFB,1010.58
2022-05-30,KPFB,1008.21
2022-05-31,KPFB,1004.42
2022-06-01,KPFB,1000.47
2022-06-02,KPFB,998.01
2022-06-03,KPFB,994.99
2022-06-04,KPFB,992.03
2022-06-05,KPFB,989.0
2022-06-06,KPFB,986.96
2022-06-07,KPFB,983.25
2022-06-08,KPFB,981.13
2022-06-09,KPFB,978.4
2022-06-10,KPFB,974.6
2022-06-11,KPFB,971.8
2022-06-12,KPFB,969.56
2022-06-13,KPFB,966.03
2022-06-14,KPFB,963.39
2022-06-15,KPFB,960.37
2022-06-16,KPFB,957.62
2022-06-17,KPFB,954.47
2022-06-18,KPFB,951.44
2022-06-19,KPFB,949.29
2022-06-20,KPFB,945.69
2022-06-21,KPFB,942.94
2022-06-22,KPFB,940.78
2022-06-23,KPFB,937.43
2022-06-24,KPFB,934.18
2022-06-25,KPFB,931.08
2022-06-26,KPFB,928.59
2022-06-27,KPFB,925.75
2022-06-28,KPFB,921.94
2022-06-29,KPFB,919.78
2022-06-30,KPFB,917.57
2022-07-01,KPFB,913.55
2022-07-02,KPFB,910.83
2022-07-03,KPFB,907.76
2022-07-04,KPFB,904.85
2022-07-05,KPFB,900.89
2022-07-06,KPFB,898.5
2022-07-07,KPFB,895.04
2022-07-08,KPFB,891.57
2022-07-09,KPFB,888.64
2022-07-10,KPFB,886.32
2022-07-11,KPFB,882.51
2022-07-12,KPFB,878.79
2022-07-13,KPFB,876.68
2022-07-14,KPFB,873.61
2022-07-15,KPFB,869.78
2022-07-16,KPFB,866.79
2022-07-17,KPFB,863.49
2022-07-18,KPFB,861.07
2022-07-19,KPFB,857.66
2022-07-20,KPFB,854.81
2022-07-21,KPFB,850.95
2022-07-22,KPFB,848.1
2022-07-23,KPFB,845.19
2022-07-24,KPFB,842.12
2022-07-25,KPFB,838.32
2022-07-26,KPFB,836.02
2022-07-27,KPFB,832.85
2022-07-28,KPFB,829.86
2022-07-29,KPFB,826.93
2022-07-30,KPFB,823.55
2022-07-31,KPFB,820.09
2022-08-01,KPFB,817.13
2022-08-02,KPFB,818.06
2022-08-03,KPFB,818.61
2022-08-04,KPFB,819.6
2022-08-05,KPFB,820.79
2022-08-06,KPFB,821.21
2022-08-07,KPFB,822.06
2022-08-08,KPFB,823.47
2022-08-09,KPFB,823.33
2022-08-10,KPFB,825.06
2022-08-11,KPFB,826.11
2022-08-12,KPFB,826.4
2022-08-13,KPFB,827.69
2022-08-14,KPFB,828.43
2022-08-15,KPFB,829.39
2022-08-16,KPFB,830.29
2022-08-17,KPFB,830.72
2022-08-18,KPFB,831.84
2022-08-19,KPFB,832.02
2022-08-20,KPFB,833.44
2022-08-21,KPFB,834.61
2022-08-22,KPFB,834.99
2022-08-23,KPFB,836.18
2022-08-24,KPFB,836.56
2022-08-25,KPFB,838.29
2022-08-26,KPFB,839.15
2022-08-27,KPFB,839.47
2022-08-28,KPFB,839.99
2022-08-29,KPFB,841.47
2022-08-30,KPFB,842.25
2022-08-31,KPFB,843.12
2022-09-01,KPFB,844.41
2022-09-02,KPFB,843.23
2022-09-03,KPFB,842.57
2022-09-04,KPFB,841.22
2022-09-05,KPFB,839.71
2022-09-06,KPFB,838.3
2022-09-07,KPFB,837.05
2022-09-08,KPFB,836.78
2022-09-09,KPFB,836.0
2022-09-10,KPFB,834.91
2022-09-11,KPFB,833.4
2022-09-12,KPFB,831.68
2022-09-13,KPFB,831.76
2022-09-14,KPFB,830.06
2022-09-15,KPFB,828.45
2022-09-16,KPFB,828.07
2022-09-17,KPFB,826.18
2022-09-18,KPFB,825.74
2022-09-19,KPFB,824.65
2022-09-20,KPFB,823.38
2022-09-21,KPFB,823.2
2022-09-22,KPFB,821.59
2022-09-23,KPFB,820.31
2022-09-24,KPFB,819.14
2022-09-25,KPFB,818.88
2022-09-26,KPFB,817.55
2022-09-27,KPFB,816.06
2022-09-28,KPFB,814.78
2022-09-29,KPFB,813.55
2022-09-30,KPFB,812.7
2022-10-01,KPFB,812.41
2022-10-02,KPFB,811.45
2022-10-03,KPFB,809.06
2022-10-04,KPFB,808.77
2022-10-05,KPFB,807.98
2022-10-06,KPFB,806.38
2022-10-07,KPFB,805.17
2022-10-08,KPFB,803.82
2022-10-09,KPFB,802.98
2022-10-10,KPFB,801.81
2022-10-11,KPFB,800.48
2022-10-12,KPFB,799.07
2022-10-13,KPFB,798.09
2022-10-14,KPFB,797.26
2022-10-15,KPFB,795.37
2022-10-16,KPFB,794.22
2022-10-17,KPFB,793.72
2022-10-18,KPFB,792.16
2022-10-19,KPFB,791.7
2022-10-20,KPFB,789.38
2022-10-21,KPFB,788.83
2022-10-22,KPFB,787.75
2022-10-23,KPFB,786.05
2022-10-24,KPFB,785.1
2022-10-25,KPFB,783.81
2022-10-26,KPFB,783.11
2022-10-27,KPFB,782.33
2022-10-28,KPFB,780.45
2022-10-29,KPFB,779.63
2022-10-30,KPFB,778.99
2022-10-31,KPFB,776.92
2022-11-01,KPFB,776.0
2022-11-02,KPFB,774.01
2022-11-03,KPFB,772.2
2022-11-04,KPFB,769.47
2022-11-05,KPFB,767.7
2022-11-06,KPFB,765.02
2022-11-07,KPFB,763.33
2022-11-08,KPFB,761.33
2022-11-09,KPFB,759.11
2022-11-10,KPFB,757.22
2022-11-11,KPFB,754.81
2022-11-12,KPFB,753.4
2022-11-13,KPFB,750.79
2022-11-14,KPFB,748.47
2022-11-15,KPFB,746.15
2022-11-16,KPFB,744.22
2022-11-17,KPFB,742.12
2022-11-18,KPFB,739.96
2022-11-19,KPFB,738.43
2022-11-20,KPFB,735.51
2022-11-21,KPFB,734.06
2022-11-22,KPFB,732.13
2022-11-23,KPFB,729.6
2022-11-24,KPFB,727.54
2022-11-25,KPFB,725.69
2022-11-26,KPFB,723.29
2022-11-27,KPFB,721.81
2022-11-28,KPFB,718.94
2022-11-29,KPFB,717.47
2022-11-30,KPFB,714.92
2022-12-01,KPFB,713.02
2022-12-02,KPFB,709.7
2022-12-03,KPFB,705.12
2022-12-04,KPFB,702.36
2022-12-05,KPFB,698.93
2022-12-06,KPFB,694.75
2022-12-07,KPFB,691.24
2022-12-08,KPFB,687.75
2022-12-09,KPFB,684.56
2022-12-10,KPFB,680.26
2022-12-11,KPFB,677.19
2022-12-12,KPFB,673.48
2022-12-13,KPFB,669.89
2022-12-14,KPFB,665.86
2022-12-15,KPFB,662.36
2022-12-16,KPFB,659.12
2022-12-17,KPFB,655.45
2022-12-18,KPFB,651.02
2022-12-19,KPFB,648.03
2022-12-20,KPFB,644.17
2022-12-21,KPFB,640.6
2022-12-22,KPFB,636.97
2022-12-23,KPFB,633.5
2022-12-24,KPFB,629.98
2022-12-25,KPFB,626.31
2022-12-26,KPFB,623.16
2022-12-27,KPFB,619.11
2022-12-28,KPFB,615.08
2022-12-29,KPFB,611.98
2022-12-30,KPFB,607.97
2022-12-31,KPFB,604.35
2023-01-01,KPFB,601.07
2023-01-02,KPFB,598.91
2023-01-03,KPFB,596.5
2023-01-04,KPFB,593.79
2023-01-05,KPFB,591.6
2023-01-06,KPFB,589.26
2023-01-07,KPFB,587.24
2023-01-08,KPFB,584.59
2023-01-09,KPFB,582.23
2023-01-10,KPFB,579.89
2023-01-11,KPFB,577.79
2023-01-12,KPFB,575.96
2023-01-13,KPFB,572.94
2023-01-14,KPFB,570.82
2023-01-15,KPFB,568.47
2023-01-16,KPFB,566.0
2023-01-17,KPFB,563.87
2023-01-18,KPFB,561.64
2023-01-19,KPFB,559.58
2023-01-20,KPFB,557.39
2023-01-21,KPFB,554.13
2023-01-22,KPFB,552.21
2023-01-23,KPFB,550.14
2023-01-24,KPFB,547.43
2023-01-25,KPFB,545.11
2023-01-26,KPFB,542.89
2023-01-27,KPFB,540.35
2023-01-28,KPFB,538.36
2023-01-29,KPFB,535.77
2023-01-30,KPFB,533.67
2023-01-31,KPFB,531.21
2023-02-01,KPFB,529.18
2023-02-02,KPFB,528.17
2023-02-03,KPFB,527.86
2023-02-04,KPFB,526.49
2023-02-05,KPFB,526.48
2023-02-06,KPFB,525.6
2023-02-07,KPFB,524.66
2023-02-08,KPFB,524.28
2023-02-09,KPFB,523.5
2023-02-10,KPFB,522.88
2023-02-11,KPFB,522.19
2023-02-12,KPFB,521.7
2023-02-13,KPFB,520.6
2023-02-14,KPFB,520.49
2023-02-15,KPFB,519.75
2023-02-16,KPFB,519.16
2023-02-17,KPFB,518.05
2023-02-18,KPFB,517.23
2023-02-19,KPFB,516.93
2023-02-20,KPFB,516.22
2023-02-21,KPFB,515.21
2023-02-22,KPFB,514.87
2023-02-23,KPFB,513.72
2023-02-24,KPFB,513.45
2023-02-25,KPFB,512.69
2023-02-26,KPFB,512.17
2023-02-27,KPFB,510.91
2023-02-28,KPFB,510.54
2023-03-01,KPFB,510.0
2023-03-02,KPFB,509.64
2023-03-03,KPFB,509.26
2023-03-04,KPFB,508.91
2023-03-05,KPFB,508.82
2023-03-06,KPFB,508.5
2023-03-07,KPFB,508.01
2023-03-08,KPFB,507.8
2023-03-09,KPFB,507.76
2023-03-10,KPFB,507.7
2023-03-11,KPFB,507.26
2023-03-12,KPFB,506.68
2023-03-13,KPFB,506.77
2023-03-14,KPFB,505.95
2023-03-15,KPFB,506.06
2023-03-16,KPFB,505.74
2023-03-17,KPFB,505.32
2023-03-18,KPFB,504.89
2023-03-19,KPFB,505.03
2023-03-20,KPFB,504.4
2023-03-21,KPFB,503.79
2023-03-22,KPFB,503.57
2023-03-23,KPFB,503.7
2023-03-24,KPFB,503.27
2023-03-25,KPFB,503.25
2023-03-26,KPFB,502.94
2023-03-27,KPFB,502.3
2023-03-28,KPFB,502.17
2023-03-29,KPFB,501.82
2023-03-30,KPFB,501.33
2023-03-31,KPFB,501.03
2023-04-01,KPFB,463.96
2023-04-02,KPFB,465.04
2023-04-03,KPFB,466.01
2023-04-04,KPFB,467.12
2023-04-05,KPFB,468.28
2023-04-06,KPFB,469.13
2023-04-07,KPFB,470.1
2023-04-08,KPFB,471.62
2023-04-09,KPFB,472.53
2023-04-10,KPFB,473.53
2023-04-11,KPFB,474.61
2023-04-12,KPFB,475.47
2023-04-13,KPFB,477.01
2023-04-14,KPFB,477.45
2023-04-15,KPFB,478.91
2023-04-16,KPFB,480.08
2023-04-17,KPFB,480.94
2023-04-18,KPFB,482.24
2023-04-19,KPFB,483.31
2023-04-20,KPFB,483.92
2023-04-21,KPFB,485.59
2023-04-22,KPFB,486.19
2023-04-23,KPFB,487.41
2023-04-24,KPFB,488.33
2023-04-25,KPFB,489.45
2023-04-26,KPFB,490.71
2023-04-27,KPFB,491.88
2023-04-28,KPFB,493.14
2023-04-29,KPFB,493.88
2023-04-30,KPFB,495.11
2023-05-01,KPFB,443.24
2023-05-02,KPFB,442.19
2023-05-03,KPFB,440.61
2023-05-04,KPFB,439.71
2023-05-05,KPFB,438.43
2023-05-06,KPFB,437.57
2023-05-07,KPFB,436.67
2023-05-08,KPFB,435.13
2023-05-09,KPFB,434.21
2023-05-10,KPFB,433.34
2023-05-11,KPFB,431.85
2023-05-12,KPFB,431.12
2023-05-13,KPFB,429.73
2023-05-14,KPFB,428.86
2023-05-15,KPFB,427.41
2023-05-16,KPFB,426.35
2023-05-17,KPFB,425.58
2023-05-18,KPFB,424.56
2023-05-19,KPFB,423.33
2023-05-20,KPFB,422.11
2023-05-21,KPFB,421.05
2023-05-22,KPFB,420.28
2023-05-23,KPFB,418.93
2023-05-24,KPFB,417.9
2023-05-25,KPFB,416.46
2023-05-26,KPFB,415.31
2023-05-27,KPFB,414.35
2023-05-28,KPFB,413.59
2023-05-29,KPFB,412.2
